_id,host_id,host_url,host_name,host_location,host_response_time,host_thumbnail_url,host_picture_url,host_neighbourhood,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,host_verifications
10343118,2657469,https://www.airbnb.com/users/show/2657469,Simon,Hong Kong,within an hour,https://a0.muscache.com/im/pictures/6cb7aff2-5036-4846-91d8-56bd04d9302e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/6cb7aff2-5036-4846-91d8-56bd04d9302e.jpg?aki_policy=profile_x_medium,Tsim Sha Tsui,98.0,False,True,True,17,17,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']"
10354347,53288729,https://www.airbnb.com/users/show/53288729,Kemal,TR,within a day,https://a0.muscache.com/im/pictures/c658d62a-2598-4ff7-80a0-633ba0bdd619.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/c658d62a-2598-4ff7-80a0-633ba0bdd619.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,1,1,"['email', 'phone', 'reviews']"
10359729,53319251,https://www.airbnb.com/users/show/53319251,Seda,TR,,https://a0.muscache.com/im/pictures/057451e6-db50-44f1-b58a-241ad20b294a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/057451e6-db50-44f1-b58a-241ad20b294a.jpg?aki_policy=profile_x_medium,,,False,True,False,1,1,"['email', 'phone']"
1036027,3104922,https://www.airbnb.com/users/show/3104922,Cristina,Madrid,within an hour,https://a0.muscache.com/im/users/3104922/profile_pic/1343679440/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3104922/profile_pic/1343679440/original.jpg?aki_policy=profile_x_medium,Mercês,100.0,False,True,False,3,3,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
10373872,15152328,https://www.airbnb.com/users/show/15152328,Marcelo,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,https://a0.muscache.com/im/users/15152328/profile_pic/1400556199/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/15152328/profile_pic/1400556199/original.jpg?aki_policy=profile_x_medium,Catete,100.0,True,True,True,7,7,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id', 'work_email']"
1038163,5386341,https://www.airbnb.com/users/show/5386341,Osman,"Istanbul, Turkey",within an hour,https://a0.muscache.com/im/pictures/user/4c561e15-a939-4b16-9999-708aee111264.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4c561e15-a939-4b16-9999-708aee111264.jpg?aki_policy=profile_x_medium,Cihangir,100.0,False,True,True,10,10,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']"
10381879,48463017,https://www.airbnb.com/users/show/48463017,Lidia Maria,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,https://a0.muscache.com/im/pictures/b82b364d-546a-4554-b69d-71b30218e66c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/b82b364d-546a-4554-b69d-71b30218e66c.jpg?aki_policy=profile_x_medium,,90.0,False,True,True,4,4,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']"
10383490,3026612,https://www.airbnb.com/users/show/3026612,Luana,"Rio de Janeiro, Rio de Janeiro, Brazil",a few days or more,https://a0.muscache.com/im/pictures/ef5a70f4-27ad-4377-b5c6-90483ed8ac91.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/ef5a70f4-27ad-4377-b5c6-90483ed8ac91.jpg?aki_policy=profile_x_medium,,0.0,False,True,False,2,2,"['email', 'phone', 'reviews', 'work_email']"
10392282,53507053,https://www.airbnb.com/users/show/53507053,Bobby,"Waialua, Hawaii, United States",within an hour,https://a0.muscache.com/im/pictures/e546f542-57c5-4dff-968d-08e019c0e401.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/e546f542-57c5-4dff-968d-08e019c0e401.jpg?aki_policy=profile_x_medium,,100.0,False,True,True,1,1,"['email', 'phone', 'reviews', 'kba']"
10411341,36696735,https://www.airbnb.com/users/show/36696735,Liliane,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a day,https://a0.muscache.com/im/pictures/ef9dda14-3105-4819-b850-1255bd8500da.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/ef9dda14-3105-4819-b850-1255bd8500da.jpg?aki_policy=profile_x_medium,Barra da Tijuca,100.0,True,True,True,2,2,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
10415637,4765935,https://www.airbnb.com/users/show/4765935,Rafael,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a few hours,https://a0.muscache.com/im/pictures/449d3f0f-1315-4eab-b48d-7470b278c0ce.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/449d3f0f-1315-4eab-b48d-7470b278c0ce.jpg?aki_policy=profile_x_medium,Barra da Tijuca,100.0,False,True,True,8,8,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']"
10416859,4548918,https://www.airbnb.com/users/show/4548918,Leslie,"Sydney, New South Wales, Australia",,https://a0.muscache.com/im/pictures/9e2b516d-2d03-4d0c-9464-44b508343347.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/9e2b516d-2d03-4d0c-9464-44b508343347.jpg?aki_policy=profile_x_medium,Balgowlah,,False,True,True,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']"
10423504,2509326,https://www.airbnb.com/users/show/2509326,Cat,AU,within an hour,https://a0.muscache.com/im/users/2509326/profile_pic/1352810233/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2509326/profile_pic/1352810233/original.jpg?aki_policy=profile_x_medium,North Bondi,100.0,False,True,True,5,5,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']"
1042446,5738969,https://www.airbnb.com/users/show/5738969,Gage,US,within an hour,https://a0.muscache.com/im/users/5738969/profile_pic/1365017015/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5738969/profile_pic/1365017015/original.jpg?aki_policy=profile_x_medium,Maui,100.0,False,True,False,1,1,"['email', 'phone', 'reviews']"
10431455,53729453,https://www.airbnb.com/users/show/53729453,Tamara,"Rio de Janeiro, State of Rio de Janeiro, Brazil",,https://a0.muscache.com/im/pictures/139d850f-6c96-4154-b98d-785c0bbdb5b8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/139d850f-6c96-4154-b98d-785c0bbdb5b8.jpg?aki_policy=profile_x_medium,Copacabana,,False,True,False,1,1,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']"
10448594,53059934,https://www.airbnb.com/users/show/53059934,Jose,"Porto, Porto District, Portugal",within a few hours,https://a0.muscache.com/im/pictures/75114a36-aa04-47ad-a1ae-7b964577cc2f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/75114a36-aa04-47ad-a1ae-7b964577cc2f.jpg?aki_policy=profile_x_medium,,100.0,False,True,True,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']"
10449328,33687645,https://www.airbnb.com/users/show/33687645,Maria Pia,"Rio de Janeiro, State of Rio de Janeiro, Brazil",a few days or more,https://a0.muscache.com/im/pictures/b15173b7-3cfb-45f6-8088-a2bfbacee78c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/b15173b7-3cfb-45f6-8088-a2bfbacee78c.jpg?aki_policy=profile_x_medium,,0.0,False,True,True,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']"
10458796,53247930,https://www.airbnb.com/users/show/53247930,Crystal,Hong Kong,within an hour,https://a0.muscache.com/im/pictures/9d8bd938-b44a-479d-84d2-2387aeeeab20.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/9d8bd938-b44a-479d-84d2-2387aeeeab20.jpg?aki_policy=profile_x_medium,Mong Kok,100.0,False,True,True,5,5,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio', 'government_id']"
10459480,45186586,https://www.airbnb.com/users/show/45186586,Craig,"Sydney, New South Wales, Australia",within a day,https://a0.muscache.com/im/users/45186586/profile_pic/1443513819/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/45186586/profile_pic/1443513819/original.jpg?aki_policy=profile_x_medium,Greenwich,100.0,False,True,True,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']"
1047087,3251237,https://www.airbnb.com/users/show/3251237,Cath,"Sydney, New South Wales, Australia",within a few hours,https://a0.muscache.com/im/users/3251237/profile_pic/1365404736/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3251237/profile_pic/1365404736/original.jpg?aki_policy=profile_x_medium,,100.0,True,True,True,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id', 'work_email']"
10471178,53957975,https://www.airbnb.com/users/show/53957975,Jercilene,"São Gonçalo, Rio de Janeiro, Brazil",a few days or more,https://a0.muscache.com/im/pictures/191ca5bb-275c-4bf4-8c2c-1ed3b343a892.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/191ca5bb-275c-4bf4-8c2c-1ed3b343a892.jpg?aki_policy=profile_x_medium,,0.0,False,True,False,1,1,"['email', 'phone', 'facebook', 'google']"
10486984,22766460,https://www.airbnb.com/users/show/22766460,Aybike,"Istanbul, İstanbul, Turkey",within an hour,https://a0.muscache.com/im/pictures/user/e87810d6-0d69-4187-8862-cc6f9e2fe8ca.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e87810d6-0d69-4187-8862-cc6f9e2fe8ca.jpg?aki_policy=profile_x_medium,,100.0,False,True,True,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']"
10487917,9320470,https://www.airbnb.com/users/show/9320470,Apartments2Enjoy,"Porto, Porto District, Portugal",within a day,https://a0.muscache.com/im/pictures/f3e85f0c-e28d-4698-9da9-2f203aea1f3d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/f3e85f0c-e28d-4698-9da9-2f203aea1f3d.jpg?aki_policy=profile_x_medium,,100.0,True,True,False,9,9,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
10488837,53849209,https://www.airbnb.com/users/show/53849209,Orcun,TR,,https://a0.muscache.com/im/pictures/c4a0ffbc-881d-4076-9be9-4bc6d0c649fc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/c4a0ffbc-881d-4076-9be9-4bc6d0c649fc.jpg?aki_policy=profile_x_medium,Ortaköy,,False,True,False,1,1,"['email', 'phone']"
10519173,54221119,https://www.airbnb.com/users/show/54221119,Paula,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,https://a0.muscache.com/im/pictures/5c3f0899-b688-406f-942c-a95f07fc0f46.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/5c3f0899-b688-406f-942c-a95f07fc0f46.jpg?aki_policy=profile_x_medium,Barra da Tijuca,88.0,False,True,False,1,1,"['phone', 'reviews']"
10527212,16313394,https://www.airbnb.com/users/show/16313394,Aaron,"Hong Kong, Hong Kong",,https://a0.muscache.com/im/pictures/user/ec4e1aeb-518b-4a73-8560-d5b3a384f1c4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ec4e1aeb-518b-4a73-8560-d5b3a384f1c4.jpg?aki_policy=profile_x_medium,Tai Kok Sui,,False,True,False,28,28,"['phone', 'facebook', 'google', 'reviews', 'jumio', 'offline_government_id', 'government_id']"
10527243,54294012,https://www.airbnb.com/users/show/54294012,Douglas,"Hilo, Hawaii, United States",within an hour,https://a0.muscache.com/im/pictures/1dbc5326-ef08-46a9-8ed9-11c709d3e74d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/1dbc5326-ef08-46a9-8ed9-11c709d3e74d.jpg?aki_policy=profile_x_medium,Hilo,100.0,True,True,False,1,1,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'government_id']"
10542174,10099253,https://www.airbnb.com/users/show/10099253,Ashley,"New York, New York, United States",,https://a0.muscache.com/im/pictures/afca1b34-30e9-43c0-969b-7b9cf913cb8d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/afca1b34-30e9-43c0-969b-7b9cf913cb8d.jpg?aki_policy=profile_x_medium,Downtown Brooklyn,,False,True,False,1,1,"['email', 'phone', 'jumio', 'government_id']"
10545725,1929411,https://www.airbnb.com/users/show/1929411,Rapha,"Barcelona, Catalonia, Spain",,https://a0.muscache.com/im/users/1929411/profile_pic/1332942535/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1929411/profile_pic/1332942535/original.jpg?aki_policy=profile_x_medium,el Fort Pienc,,False,True,True,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']"
10545815,4148248,https://www.airbnb.com/users/show/4148248,Guillermo,"New York, New York, United States",within an hour,https://a0.muscache.com/im/users/4148248/profile_pic/1391131177/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4148248/profile_pic/1391131177/original.jpg?aki_policy=profile_x_medium,Williamsburg,100.0,False,True,True,3,3,"['email', 'phone', 'reviews', 'kba']"
10548991,54391530,https://www.airbnb.com/users/show/54391530,Nate,"Kailua-Kona, Hawaii, United States",within an hour,https://a0.muscache.com/im/pictures/user/194fa25a-8b88-436a-8b81-1ed6b1df5c58.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/194fa25a-8b88-436a-8b81-1ed6b1df5c58.jpg?aki_policy=profile_x_medium,Kailua/Kona,100.0,True,True,True,3,3,"['email', 'phone', 'reviews', 'jumio', 'kba', 'selfie', 'government_id', 'identity_manual']"
10552362,23405752,https://www.airbnb.com/users/show/23405752,Harry,"Potts Point, New South Wales, Australia",,https://a0.muscache.com/im/users/23405752/profile_pic/1415270059/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/23405752/profile_pic/1415270059/original.jpg?aki_policy=profile_x_medium,Elizabeth Bay/Rushcutters Bay,,False,True,False,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
10558807,54320669,https://www.airbnb.com/users/show/54320669,Alexandra Y Juan,"Barcelona, Catalonia, Spain",within an hour,https://a0.muscache.com/im/pictures/user/3fceba9a-ce84-4841-88df-b699105119b4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3fceba9a-ce84-4841-88df-b699105119b4.jpg?aki_policy=profile_x_medium,Vila de Gràcia,100.0,False,True,True,12,12,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']"
10560325,12870591,https://www.airbnb.com/users/show/12870591,Andre,"São Paulo, Brazil",within a day,https://a0.muscache.com/im/users/12870591/profile_pic/1394136948/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/12870591/profile_pic/1394136948/original.jpg?aki_policy=profile_x_medium,Jardim Europa,80.0,False,True,True,5,5,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
10570041,3665789,https://www.airbnb.com/users/show/3665789,Roberta (Beta) Gatti,"Rio de Janeiro, Rio de Janeiro, Brazil",within a few hours,https://a0.muscache.com/im/pictures/d60dd2bb-31f0-424a-b60e-c10796cec2cc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/d60dd2bb-31f0-424a-b60e-c10796cec2cc.jpg?aki_policy=profile_x_medium,,98.0,True,True,False,18,18,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']"
10573225,54539364,https://www.airbnb.com/users/show/54539364,Ildiko,"New York, New York, United States",within a day,https://a0.muscache.com/im/pictures/e25c220f-afd4-4df0-9c8a-663c2ab695ab.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/e25c220f-afd4-4df0-9c8a-663c2ab695ab.jpg?aki_policy=profile_x_medium,Park Slope,93.0,True,True,False,1,1,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
10578580,308899,https://www.airbnb.com/users/show/308899,Andrei,"Honolulu, Hawaii, United States",within an hour,https://a0.muscache.com/im/pictures/34ca9715-2599-479e-94f2-fddba4c51398.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/34ca9715-2599-479e-94f2-fddba4c51398.jpg?aki_policy=profile_x_medium,Kaimuki,100.0,False,True,True,2,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']"
10581101,54320669,https://www.airbnb.com/users/show/54320669,Alexandra Y Juan,"Barcelona, Catalonia, Spain",within an hour,https://a0.muscache.com/im/pictures/user/3fceba9a-ce84-4841-88df-b699105119b4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3fceba9a-ce84-4841-88df-b699105119b4.jpg?aki_policy=profile_x_medium,Vila de Gràcia,100.0,False,True,True,12,12,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']"
1058555,5823933,https://www.airbnb.com/users/show/5823933,Nihat,Istanbul,within an hour,https://a0.muscache.com/im/pictures/user/6bf03261-e7ac-4e0e-8121-3828612bbb6a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6bf03261-e7ac-4e0e-8121-3828612bbb6a.jpg?aki_policy=profile_x_medium,Cihangir,100.0,True,True,False,2,2,"['email', 'phone', 'facebook', 'reviews']"
10596036,47039858,https://www.airbnb.com/users/show/47039858,Marianna,"Rio de Janeiro, State of Rio de Janeiro, Brazil",,https://a0.muscache.com/im/pictures/8585dcad-1c49-47c7-80c4-ed527bccd62e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/8585dcad-1c49-47c7-80c4-ed527bccd62e.jpg?aki_policy=profile_x_medium,,,False,True,False,1,1,"['email', 'phone']"
10612199,54761069,https://www.airbnb.com/users/show/54761069,Erika,"New York, New York, United States",within an hour,https://a0.muscache.com/im/pictures/8f1942a1-dde8-4733-aff6-5971a0678594.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/8f1942a1-dde8-4733-aff6-5971a0678594.jpg?aki_policy=profile_x_medium,Harlem,100.0,False,True,True,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']"
10624493,19543283,https://www.airbnb.com/users/show/19543283,Naomi,Hong Kong,,https://a0.muscache.com/im/pictures/user/dc633725-798a-4dce-b8fe-013e1774b94c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/dc633725-798a-4dce-b8fe-013e1774b94c.jpg?aki_policy=profile_x_medium,,,False,True,False,1,1,"['phone', 'reviews']"
10628126,54662715,https://www.airbnb.com/users/show/54662715,Mathieu,"Porto, Porto District, Portugal",within an hour,https://a0.muscache.com/im/pictures/user/c0ef722d-0a22-4552-98f9-6b80788b6319.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c0ef722d-0a22-4552-98f9-6b80788b6319.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,4,4,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
1063491,1381764,https://www.airbnb.com/users/show/1381764,Fabio,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,https://a0.muscache.com/im/pictures/user/310ba5c0-491a-4bc1-82d1-9a3b1cb3053f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/310ba5c0-491a-4bc1-82d1-9a3b1cb3053f.jpg?aki_policy=profile_x_medium,Copacabana,98.0,False,True,True,65,65,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']"
